date,day_label,session_type,player_id,team,duration_min,total_distance_m,high_speed_distance_m,sprint_distance_m,accel_count,decel_count,mean_accel_intensity,mean_decel_intensity,max_speed_kmh,%_max_speed,distance_at_max_speed_m,rpe,hr_mean,hr_zone_1_min,hr_zone_2_min,hr_zone_3_min,hr_zone_4_min,hr_zone_5_min,internal_load_rpe,internal_load_hr
2025-04-16,MD+2,Training,25,U23,68,8925.515671691282,854.5406822827345,100.62027885362873,12,11,3.79,2.88,31.5,97.5,887.7,4.0,140.8,14,16,18,17,3,272.0,183
2025-04-16,MD+2,Training,26,U23,89,8279.484685983642,483.20348625213103,0.0,6,15,2.58,3.11,26.6,82.1,628.6,3.5,141.8,25,18,18,25,3,311.5,230
2025-04-16,MD+2,Training,27,U23,57,8840.098342070507,448.7167719130561,0.0,13,12,2.82,2.72,26.0,83.9,456.1,5.8,131.8,13,15,15,11,3,330.59999999999997,147
2025-04-16,MD+2,Training,28,U23,91,5189.445667353915,387.84720964223294,0.0,13,9,2.53,3.22,27.7,78.9,330.4,7.4,165.1,20,19,19,26,7,673.4,254
2025-04-16,MD+2,Training,29,U23,60,8950.998950802425,663.512441175449,0.0,12,10,2.81,3.13,27.7,83.7,876.4,7.2,151.0,14,14,13,14,5,432.0,162
2025-04-16,MD+2,Training,30,U23,61,6168.98908940143,431.77741622591043,173.64411681165055,13,8,3.24,3.29,25.6,75.5,548.8,6.7,150.2,13,14,11,16,7,408.7,173
2025-04-16,MD+2,Training,31,U23,65,6872.857281690218,661.6915378311655,0.0,11,8,3.85,3.75,24.1,75.8,402.1,5.3,160.2,15,16,17,12,5,344.5,171
2025-04-16,MD+2,Training,32,U23,76,8712.319758969137,734.8976408982608,0.0,18,7,3.56,3.32,31.8,93.3,455.4,4.4,133.5,15,16,20,23,2,334.40000000000003,209
2025-04-16,MD+2,Training,33,U23,65,5274.875731334226,316.7919802204882,108.5312649700196,14,16,3.53,2.96,31.6,94.6,269.1,3.9,175.7,13,14,16,17,5,253.5,182
2025-04-16,MD+2,Training,34,U23,82,6421.985674018188,639.9342719658597,75.77570515778356,16,9,2.64,2.98,30.1,89.3,445.3,3.2,133.5,23,22,22,12,3,262.40000000000003,196
2025-04-16,MD+2,Training,35,U23,63,6711.490273855393,598.12479077569,0.0,17,13,3.36,2.66,24.0,71.9,614.8,7.9,168.2,17,12,16,12,6,497.70000000000005,167
2025-04-16,MD+2,Training,36,U23,104,7086.506744558499,423.91224764525185,153.1647907794211,13,9,3.83,3.02,24.1,71.5,286.6,3.0,165.8,22,27,29,20,6,312.0,273
2025-04-16,MD+2,Training,37,U23,82,6111.432757950639,424.84680768322556,154.34875935743156,12,11,3.24,2.89,24.0,74.3,324.2,7.5,149.1,23,20,16,19,4,615.0,207
2025-04-16,MD+2,Training,38,U23,70,6461.290181346204,334.28957870770785,69.30799802156253,16,8,3.92,2.88,26.6,74.3,283.7,3.7,123.8,18,15,18,15,4,259.0,182
2025-04-16,MD+2,Training,39,U23,73,6829.520012008275,596.8528706723948,181.20225413834888,13,19,3.6,2.79,31.0,93.9,547.6,4.6,177.7,17,17,19,15,5,335.79999999999995,193
2025-04-16,MD+2,Training,40,U23,78,7169.825219269806,475.91572598169404,73.26128785076467,14,11,3.27,2.82,25.0,71.0,394.6,6.6,132.2,18,17,19,15,9,514.8,214
2025-04-16,MD+2,Rest,41,U21,5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.2,60.0,0,0,0,0,5,16.0,25
2025-04-16,MD+2,Rest,42,U21,8,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,1,1,1,2,3,24.0,29
2025-04-16,MD+2,Rest,43,U21,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.6,60.0,-1,-1,-1,0,4,2.6,14
2025-04-16,MD+2,Rest,44,U21,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.9,60.0,1,1,1,1,3,27.3,25
2025-04-16,MD+2,Rest,45,U21,9,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.5,60.0,1,1,1,1,5,22.5,35
2025-04-16,MD+2,Rest,46,U21,9,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.8,60.0,1,1,1,2,4,16.2,34
2025-04-16,MD+2,Rest,47,U21,2,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.5,60.0,-1,-1,-1,0,5,5.0,19
2025-04-16,MD+2,Rest,48,U21,3,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.1,60.0,0,0,0,0,3,6.300000000000001,15
2025-04-16,MD+2,Rest,49,U21,6,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.5,60.0,0,0,0,0,6,15.0,30
2025-04-16,MD+2,Rest,50,U21,9,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.6,60.0,1,2,2,1,3,14.4,30
2025-04-16,MD+2,Rest,51,U21,6,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.8,60.0,0,0,0,0,6,10.8,30
2025-04-16,MD+2,Rest,52,U21,6,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.7,60.0,0,1,0,1,4,10.2,26
2025-04-16,MD+2,Rest,53,U21,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.9,60.0,-1,-1,-1,0,4,0.0,14
2025-04-16,MD+2,Rest,54,U21,6,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.7,60.0,-1,-1,-1,1,8,10.2,38
2025-04-16,MD+2,Rest,55,U21,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.5,60.0,1,1,1,2,2,17.5,24
2025-04-16,MD+2,Rest,56,U21,8,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.6,60.0,1,1,1,2,3,12.8,29
2025-04-16,MD+2,Rest,57,U21,3,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.4,60.0,-1,0,-1,0,5,10.2,21
2025-04-16,MD+2,Rest,58,U21,8,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.5,60.0,1,1,1,0,5,28.0,31
2025-04-16,MD+2,Rest,59,U21,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.8,60.0,-1,-1,-1,-2,6,2.8,16
2025-04-16,MD+2,Rest,60,U21,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.5,60.0,0,0,0,1,6,24.5,34
2025-04-16,MD+2,Training,61,U19,71,8176.575071647061,447.16467726716536,0.0,10,12,2.54,2.74,27.1,81.4,711.7,5.7,154.0,18,18,19,9,7,404.7,182
2025-04-16,MD+2,Training,62,U19,74,7078.257709238652,423.55911404163163,109.14577002658218,7,12,2.55,2.91,30.1,91.8,531.6,4.7,135.6,20,17,15,18,4,347.8,191
2025-04-16,MD+2,Training,63,U19,63,5053.327626059489,385.01329479231396,101.55042529084113,8,5,3.11,2.79,32.4,91.8,281.6,5.4,162.0,14,12,12,21,4,340.20000000000005,178
2025-04-16,MD+2,Training,64,U19,78,10547.794847391982,613.6565169335998,0.0,11,9,3.67,2.74,24.0,73.8,865.9,5.6,131.0,21,17,19,15,6,436.79999999999995,202
2025-04-16,MD+2,Training,65,U19,77,6297.060283025294,557.0532721309179,177.77681923336363,15,11,3.34,2.56,24.9,75.2,243.7,3.6,144.4,21,18,18,16,4,277.2,195
2025-04-16,MD+2,Training,66,U19,64,6678.040184074587,508.6116116817077,123.43246000557122,7,9,3.87,3.5,28.5,91.3,534.2,6.1,177.7,13,14,15,15,7,390.4,181
2025-04-16,MD+2,Training,67,U19,70,6085.885521493071,397.6389515195836,102.48395215167886,5,7,2.89,2.85,23.8,74.1,238.4,6.6,179.7,14,14,14,23,5,462.0,201
2025-04-16,MD+2,Training,68,U19,69,5834.0104916031405,459.31644330960484,0.0,20,9,3.97,2.76,28.5,82.8,352.2,3.7,148.6,18,15,14,17,5,255.3,183
2025-04-16,MD+2,Training,69,U19,81,7166.8660296780845,386.4953167097248,0.0,19,11,3.37,3.22,28.6,87.5,322.0,5.6,125.3,17,20,23,19,2,453.59999999999997,212
2025-04-16,MD+2,Training,70,U19,72,9732.054422742924,676.2976909724807,0.0,5,13,3.9,3.72,24.1,75.8,462.0,3.5,136.7,17,15,18,18,4,252.0,193
2025-04-16,MD+2,Training,71,U19,80,4023.339815226082,346.5566843203346,57.92554445203278,13,9,3.47,3.27,25.2,75.0,389.8,3.8,161.3,23,19,18,17,3,304.0,198
2025-04-16,MD+2,Training,72,U19,93,8068.411144778582,753.329624843982,106.78223850629848,12,8,3.09,2.72,30.5,87.6,276.6,3.3,130.5,19,18,23,29,4,306.9,260
2025-04-16,MD+2,Training,73,U19,81,7277.821234358071,372.244315961147,0.0,11,11,3.33,3.81,26.8,87.0,596.0,6.2,171.0,18,16,18,29,0,502.2,220
2025-04-16,MD+2,Training,74,U19,101,7175.821301277662,400.466873715551,0.0,15,9,3.62,3.19,29.9,91.4,514.7,7.7,121.2,25,23,27,21,5,777.7,261
2025-04-16,MD+2,Training,75,U19,65,9235.897085610664,632.8123241511292,0.0,8,17,3.81,3.58,24.4,79.7,397.2,6.1,146.0,18,15,12,14,6,396.5,170
2025-04-16,MD+2,Training,76,U19,69,7477.80787877233,725.2598038808262,0.0,11,6,3.41,3.27,28.0,88.1,605.1,6.0,165.4,17,19,17,12,4,414.0,174
2025-04-16,MD+2,Training,77,U19,68,8823.23577543146,541.2022092967624,212.4282990524011,13,20,2.55,3.61,24.1,72.8,427.4,6.2,132.3,15,12,16,18,7,421.6,194
2025-04-16,MD+2,Training,78,U19,79,6273.317248389904,599.6631767380937,149.67832360133218,11,12,3.87,2.81,32.4,98.2,406.9,3.5,160.7,15,21,18,20,5,276.5,216
2025-04-16,MD+2,Training,79,U19,84,9499.363949494375,624.4139146103261,280.6981455734536,9,9,3.44,3.06,23.5,73.7,614.8,5.1,136.2,17,22,16,24,5,428.4,230
2025-04-16,MD+2,Training,80,U19,65,6303.539432367852,508.63493729675685,103.19640443299741,13,13,3.1,3.62,23.9,71.8,610.6,4.8,176.0,14,17,13,15,6,312.0,177
2025-04-21,MD,Match,1,First Team,94,7406.122960182547,391.9458813979011,146.3169676148447,8,16,2.94,2.56,30.6,93.9,698.7,3.7,157.1,21,24,19,27,3,347.8,249
2025-04-21,MD,Match,2,First Team,92,7192.199410316674,507.1899312232185,93.72752404152084,12,12,3.78,3.67,26.0,80.2,548.0,4.1,137.8,25,18,19,25,5,377.2,243
2025-04-21,MD,Match,3,First Team,99,4983.413417408847,310.17709239313365,0.0,16,11,3.44,2.53,27.6,85.4,398.2,5.0,144.5,22,26,21,25,5,495.0,262
2025-04-21,MD,Match,4,First Team,84,5241.368350876918,415.9677925263768,129.9595770752488,8,10,3.05,3.52,32.4,95.6,417.3,5.2,170.3,20,20,23,16,5,436.8,218
2025-04-21,MD,Match,5,First Team,88,8429.823423035115,514.9210989507301,92.38403362919911,11,10,3.48,3.07,29.5,80.2,346.4,4.9,128.3,22,23,23,13,7,431.20000000000005,224
2025-04-21,MD,Match,6,First Team,88,5956.316584530744,442.39668856184585,72.86189292150773,12,13,3.82,3.57,27.5,76.6,353.5,5.8,178.0,22,23,20,18,5,510.4,225
2025-04-21,MD,Match,7,First Team,86,5915.124339936686,557.5014182698175,121.5828237743016,16,16,2.67,2.89,24.8,74.3,384.6,3.5,161.0,23,20,17,23,3,301.0,221
2025-04-21,MD,Match,8,First Team,87,5714.445124047201,311.58555136059385,142.22227062140092,9,12,3.51,2.69,23.9,71.1,320.8,7.9,165.8,24,23,22,14,4,687.3000000000001,212
2025-04-21,MD,Match,9,First Team,90,7070.3709601169785,536.0322726075193,86.09469465546117,15,15,3.09,3.88,26.6,71.5,503.4,7.0,155.5,24,18,18,26,4,630.0,238
2025-04-21,MD,Match,10,First Team,78,5948.231988126392,583.1766230679482,111.27644040953865,11,7,3.0,2.71,33.6,98.0,384.3,5.5,163.0,16,21,17,18,6,429.0,211
2025-04-21,MD,Match,11,First Team,100,5712.899466282939,535.1294777420349,121.46565979167288,15,10,3.87,2.84,32.8,89.9,379.2,6.8,172.2,23,22,22,28,5,680.0,270
2025-04-21,MD,Match,12,First Team,91,7475.852399149885,511.6061346213145,92.07393669576356,17,12,3.12,2.95,30.1,90.7,374.8,4.9,152.7,21,25,25,14,6,445.90000000000003,232
2025-04-21,MD,Match,13,First Team,80,7990.51678081733,541.5889626983095,205.71817491745583,8,10,3.42,2.89,28.0,83.1,423.9,6.5,122.6,19,19,16,21,5,520.0,214
2025-04-21,MD,Match,14,First Team,90,9010.875847669382,724.3259047850254,220.96955616459374,12,15,3.85,3.5,32.9,95.1,594.3,7.8,165.5,19,25,22,18,6,702.0,237
2025-04-21,MD,Match,15,First Team,98,3178.38242053166,180.13064245464392,46.01976981343434,17,10,3.6,3.19,28.9,85.8,124.2,7.7,165.4,21,23,23,28,3,754.6,263
2025-04-21,MD,Match,16,First Team,89,8638.593183572322,728.3565409668593,0.0,12,15,3.58,3.26,29.4,86.2,495.2,7.9,167.9,20,21,25,21,2,703.1,231
2025-04-21,MD,Match,17,First Team,94,8061.961541447158,714.1625436232488,187.60769621864569,10,9,3.36,3.73,27.9,84.3,622.3,3.6,141.3,19,20,26,26,3,338.40000000000003,256
2025-04-21,MD,Match,18,First Team,84,6829.3806877127745,410.1475945678802,160.469662776155,8,14,3.74,3.66,29.4,87.8,394.8,7.2,165.0,18,19,22,20,5,604.8000000000001,227
2025-04-21,MD,Match,19,First Team,83,9130.543319320494,812.9764111326372,100.87499265474753,9,18,2.76,3.56,26.7,86.7,642.5,7.7,148.9,18,20,19,23,3,639.1,222
2025-04-21,MD,Match,20,First Team,87,9340.760639339467,773.630952536154,236.4407285705035,17,8,3.11,2.95,29.9,88.5,305.5,5.1,154.6,23,19,16,23,6,443.7,231
2025-04-21,MD,Match,21,U23,84,7598.10513345246,642.0638992913686,91.56018282519223,12,11,3.27,2.56,24.0,73.6,510.2,3.7,155.3,24,18,17,24,1,310.8,212
2025-04-21,MD,Match,22,U23,97,6270.170571073596,536.3007381628306,0.0,4,12,2.96,3.72,31.5,100.0,607.7,6.7,177.8,26,26,25,15,5,649.9,238
2025-04-21,MD,Match,23,U23,91,8317.814504034797,543.3170443947744,198.2012966873541,15,13,3.47,3.0,28.9,85.8,526.4,6.8,172.6,20,22,19,19,11,618.8,252
2025-04-21,MD,Match,24,U23,91,10222.656311804074,1010.5697025817745,270.1950644636008,10,9,2.89,3.57,28.2,80.3,782.5,3.8,120.9,23,23,24,19,2,345.8,227
2025-04-21,MD,Match,25,U23,85,7140.696839512349,590.1456051158992,172.74531746656984,13,16,3.7,2.84,25.7,79.6,403.3,6.5,168.5,19,17,17,26,6,552.5,238
2025-04-21,MD,Match,26,U23,87,7749.228557433398,637.3039198728625,128.1484632333358,9,12,2.78,2.52,23.6,72.8,456.8,7.4,129.2,17,20,21,25,4,643.8000000000001,240
2025-04-21,MD,Match,27,U23,83,4827.638335136043,315.1451514413084,116.10458650537878,16,11,2.79,3.32,28.8,92.9,159.7,4.3,144.4,20,16,22,20,5,356.9,223
2025-04-21,MD,Match,28,U23,84,10117.05421157416,853.603311496981,186.52007657550453,12,9,2.91,3.35,28.8,82.1,533.2,7.4,154.5,17,18,17,23,9,621.6,241
2025-04-21,MD,Match,29,U23,88,5785.995418441863,505.462564363454,70.62105457565652,15,12,3.33,2.54,28.5,86.1,533.6,4.7,150.9,20,19,21,22,6,413.6,239
2025-04-21,MD,Match,30,U23,93,8278.578412786272,784.2804612031921,0.0,13,8,2.9,3.63,31.0,91.4,567.4,3.7,151.8,18,19,18,35,3,344.1,265
2025-04-21,MD,Match,31,U23,90,8831.820239674596,834.5237003059715,227.64592267628188,13,10,3.92,3.55,29.8,93.7,727.7,6.9,162.9,22,20,19,24,5,621.0,240
2025-04-21,MD,Match,32,U23,86,5752.8846800625315,314.1471495109788,139.31443241153627,12,7,3.7,3.96,30.3,88.9,389.9,6.2,155.7,23,24,18,17,4,533.2,213
2025-04-21,MD,Match,33,U23,98,6787.190139557452,483.26294754086535,82.71955611856058,12,14,3.93,2.88,27.2,81.4,414.4,6.9,133.8,26,24,25,17,6,676.2,247
2025-04-21,MD,Match,34,U23,88,7422.800789925449,618.4664459056035,0.0,12,7,3.41,3.2,24.9,73.9,643.2,4.5,167.9,24,20,20,18,6,396.0,226
2025-04-21,MD,Match,35,U23,96,4508.337505424697,322.28537161816246,124.45650560396982,7,7,2.98,2.72,30.1,90.1,446.3,4.9,179.7,22,20,18,29,7,470.40000000000003,267
2025-04-21,MD,Match,36,U23,85,8094.123159551702,518.0186820425745,212.60366051391696,15,7,3.7,2.86,31.0,92.0,783.8,7.9,161.3,21,22,21,18,3,671.5,215
2025-04-21,MD,Match,37,U23,90,6442.486425075741,584.1237716651358,105.42615342801524,10,11,3.8,3.75,31.7,98.1,453.8,6.7,150.5,18,17,19,29,7,603.0,260
2025-04-21,MD,Match,38,U23,87,7406.701367776056,373.45776009524695,74.5558349484962,16,13,3.79,3.72,30.7,85.8,478.4,6.5,123.7,18,17,22,29,1,565.5,239
2025-04-21,MD,Match,39,U23,92,6845.442193829838,659.7740794566807,0.0,8,12,3.48,3.74,26.2,79.4,310.0,3.4,154.3,26,22,25,13,6,312.8,227
2025-04-21,MD,Match,40,U23,89,6025.327919773517,516.5709008481916,154.09033501288548,15,18,3.02,2.66,29.0,82.4,428.9,6.9,139.5,26,25,25,13,0,614.1,203
2025-04-21,MD,Match,41,U21,96,6725.335383870662,561.7009637692985,0.0,8,9,3.62,3.92,24.8,70.5,231.6,4.6,169.6,24,27,26,13,6,441.59999999999997,238
2025-04-21,MD,Match,42,U21,92,6171.913838998644,431.6447258903096,146.92052603907388,9,7,2.83,3.92,29.8,87.4,434.0,6.2,153.9,19,19,26,26,2,570.4,249
2025-04-21,MD,Match,43,U21,86,4825.681809472851,354.29620083055556,0.0,7,8,3.95,2.95,28.5,90.2,376.5,7.2,178.2,18,19,22,19,8,619.2,238
2025-04-21,MD,Match,44,U21,100,6697.334446879932,606.8489006950168,0.0,15,9,3.55,3.94,26.9,86.5,596.3,3.4,152.6,29,27,20,22,2,340.0,241
2025-04-21,MD,Match,45,U21,93,5367.131806780343,534.3863697724125,91.30561156868214,9,9,3.85,3.22,29.6,94.6,446.4,7.6,155.6,22,21,22,23,5,706.8,247
2025-04-21,MD,Match,46,U21,94,9967.378270502993,566.810183693312,272.537305247255,9,9,3.67,2.76,29.3,86.7,428.2,3.3,161.6,23,19,22,25,5,310.2,252
2025-04-21,MD,Match,47,U21,96,6977.416945835064,682.781746995187,0.0,10,12,3.23,2.67,26.5,86.3,292.7,7.6,122.6,27,27,28,12,2,729.5999999999999,223
2025-04-21,MD,Match,48,U21,86,8111.992718328256,714.0883096687585,159.6965357743649,15,11,3.63,3.29,31.3,80.7,619.7,6.2,153.3,21,20,20,21,4,533.2,225
2025-04-21,MD,Match,49,U21,96,5972.8781518748565,529.9551744855619,98.17277798328774,16,15,3.21,3.86,28.9,94.1,297.8,4.3,122.1,25,20,23,23,5,412.79999999999995,251
2025-04-21,MD,Match,50,U21,93,6127.819777732772,337.6596620464559,136.84916090634158,15,12,3.13,3.4,23.7,78.5,370.4,4.5,174.6,17,22,25,21,8,418.5,260
2025-04-21,MD,Match,51,U21,93,8044.008719474029,428.8611127956746,143.98948617842544,12,12,2.98,3.27,24.6,71.5,457.7,5.4,144.3,27,27,21,17,1,502.20000000000005,217
2025-04-21,MD,Match,52,U21,89,7716.19884726013,513.7610867540247,95.47738929966334,9,11,3.92,3.1,26.6,79.9,239.3,5.5,173.5,23,19,18,24,5,489.5,236
2025-04-21,MD,Match,53,U21,96,5846.866634699971,568.1439394228455,146.69074532279356,12,12,2.92,3.37,25.4,81.9,299.1,6.4,124.3,26,22,18,24,6,614.4000000000001,250
2025-04-21,MD,Match,54,U21,88,8758.951553883317,520.5420461378167,249.69554421409788,16,8,2.92,3.04,24.2,70.6,474.5,3.6,175.3,19,18,21,26,4,316.8,242
2025-04-21,MD,Match,55,U21,88,7426.499588798147,632.4821868345798,157.78793007279745,9,8,2.71,3.06,26.7,80.2,226.9,6.7,156.9,21,18,26,22,1,589.6,228
2025-04-21,MD,Match,56,U21,83,9813.122906618912,770.909696903571,113.02403909121072,15,9,3.18,2.69,29.6,82.7,332.6,4.3,171.8,19,22,22,17,3,356.9,212
2025-04-21,MD,Match,57,U21,87,7374.959730813518,416.34971135284604,201.45425168948276,8,6,3.54,2.55,25.6,75.3,535.6,6.8,137.5,21,23,24,15,4,591.6,219
2025-04-21,MD,Match,58,U21,95,5402.313077314437,472.13588510655063,112.70286005167112,9,17,3.26,2.63,22.7,73.2,394.9,6.2,174.9,21,22,25,23,4,589.0,252
2025-04-21,MD,Match,59,U21,85,7905.329839255918,622.9366097478104,118.15665424940661,12,18,3.67,3.96,25.5,77.3,585.2,6.5,171.5,19,18,23,20,5,552.5,229
2025-04-21,MD,Match,60,U21,96,6226.163942604444,572.0559885553354,0.0,16,16,3.68,3.75,27.2,82.2,544.7,6.7,129.6,18,26,26,20,6,643.2,258
2025-04-21,MD,Match,61,U19,93,7595.706877184688,654.6221700764772,135.71015782314646,10,14,3.29,3.11,28.6,85.9,622.5,7.3,136.7,23,25,24,16,5,678.9,234
2025-04-21,MD,Match,62,U19,87,8019.699414839055,515.6733840895319,0.0,14,13,3.79,3.81,32.7,99.7,698.3,5.5,176.3,17,17,17,30,6,478.5,252
2025-04-21,MD,Match,63,U19,96,7315.054098437589,603.994353651875,140.30569884383777,11,11,2.62,2.79,25.0,70.8,320.1,3.7,175.5,18,26,18,27,7,355.20000000000005,267
2025-04-21,MD,Match,64,U19,91,4953.26000087444,368.25349522010174,66.08800039717889,10,9,4.0,3.17,27.5,84.6,269.5,6.2,149.9,24,24,25,14,4,564.2,223
2025-04-21,MD,Match,65,U19,86,7890.669608202957,549.4774414517923,176.01738055256857,18,10,2.54,2.63,32.7,98.8,668.5,3.9,144.4,21,18,20,24,3,335.4,228
2025-04-21,MD,Match,66,U19,89,8055.904657053601,454.29529765639296,204.899812604889,14,11,3.3,2.53,26.3,84.3,495.1,5.0,151.4,25,24,24,16,0,445.0,209
2025-04-21,MD,Match,67,U19,85,9205.850027903667,826.7415174782305,142.93255237662228,14,11,3.49,3.04,28.6,89.1,789.8,7.6,142.7,24,23,22,11,5,646.0,205
2025-04-21,MD,Match,68,U19,89,6495.108864050749,328.2705445936233,169.34754040772688,12,14,2.95,3.71,29.7,86.3,464.4,3.5,137.0,18,21,21,26,3,311.5,242
2025-04-21,MD,Match,69,U19,86,6119.482804922243,367.59725226818085,119.35587869625354,10,12,2.97,2.57,26.7,81.7,236.3,8.0,145.8,22,17,19,21,7,688.0,232
2025-04-21,MD,Match,70,U19,87,8900.279234142907,750.354171207424,134.88807158717893,14,11,2.96,3.21,22.5,70.8,732.7,5.9,125.7,23,24,20,15,5,513.3000000000001,216
2025-04-21,MD,Match,71,U19,82,7298.48739639091,601.997925897283,113.99555416882325,17,6,3.32,3.14,24.0,71.4,668.1,3.4,140.9,20,18,20,19,5,278.8,217
2025-04-21,MD,Match,72,U19,86,8284.34356587472,637.5487871000421,0.0,11,11,3.33,3.64,33.2,95.4,765.7,6.3,126.8,17,22,24,19,4,541.8,229
2025-04-21,MD,Match,73,U19,83,7270.4729412377055,575.4680878001567,137.2699056734192,15,14,2.9,3.27,27.9,90.6,643.0,5.2,149.5,18,24,17,21,3,431.6,216
2025-04-21,MD,Match,74,U19,97,6382.991804801111,583.2914654461863,155.77185549857353,13,11,3.61,2.52,28.5,87.2,293.0,5.3,161.2,20,26,21,21,9,514.1,264
2025-04-21,MD,Match,75,U19,93,5987.2758654443005,522.4283688797351,174.56898547803203,7,14,3.3,3.55,25.2,82.4,597.0,3.5,139.6,26,22,27,16,2,325.5,225
2025-04-21,MD,Match,76,U19,91,8169.837291068896,732.1478839911225,238.44680639379715,13,11,2.92,3.72,30.3,95.3,397.0,3.4,162.9,25,26,19,18,3,309.4,221
2025-04-21,MD,Match,77,U19,86,7105.856134641543,526.9163093454792,0.0,12,15,3.55,3.08,23.4,70.7,216.6,6.4,153.2,24,20,24,13,5,550.4,213
2025-04-21,MD,Match,78,U19,90,6588.271841602861,399.70000168103024,0.0,13,12,3.09,2.93,30.5,92.4,306.0,7.0,147.6,20,24,18,23,5,630.0,239
2025-04-21,MD,Match,79,U19,84,7860.831716386279,684.2070452502978,0.0,18,8,2.92,3.56,28.6,89.7,680.7,6.8,127.6,23,22,23,16,0,571.1999999999999,200
2025-04-21,MD,Match,80,U19,100,6490.932948936873,404.4681057773961,0.0,9,13,3.08,2.77,26.0,78.1,604.9,4.9,177.4,23,27,27,18,5,490.00000000000006,255
2025-04-20,MD-1,Training,1,First Team,76,7400.236545907857,669.6381265824697,0.0,11,9,3.91,3.69,28.5,87.4,625.2,7.5,140.5,19,15,19,19,4,570.0,202
2025-04-20,MD-1,Training,2,First Team,74,4990.1176616467355,306.153903103184,0.0,16,7,3.87,2.88,32.1,99.1,446.4,7.8,130.6,20,17,21,13,3,577.1999999999999,184
2025-04-20,MD-1,Training,3,First Team,69,4766.957199868281,276.7864899030371,0.0,9,13,3.69,3.72,29.0,89.8,185.4,5.6,121.3,15,18,17,12,7,386.4,185
2025-04-20,MD-1,Training,4,First Team,69,6780.526139748534,656.954582816474,106.8037674939356,18,12,2.69,3.98,30.9,91.2,538.0,4.7,134.7,17,17,16,18,1,324.3,176
2025-04-20,MD-1,Training,5,First Team,76,6779.822493166466,439.3735732013158,0.0,13,18,3.15,3.38,33.1,89.9,558.5,6.5,142.8,17,20,21,14,4,494.0,196
2025-04-20,MD-1,Training,6,First Team,69,7097.220398409851,641.5997027518935,211.44737196851997,16,10,3.33,2.9,33.3,92.8,659.4,5.4,138.8,17,15,17,16,4,372.6,182
2025-04-20,MD-1,Training,7,First Team,86,7884.8455909335935,453.37663650097846,0.0,12,10,3.2,3.69,27.1,81.1,771.9,7.5,151.0,25,22,20,17,2,645.0,207
2025-04-20,MD-1,Training,8,First Team,85,8849.805162059865,569.7754866657543,115.8783879982637,13,11,3.77,3.02,28.7,85.4,632.8,4.5,126.9,21,19,19,18,8,382.5,228
2025-04-20,MD-1,Training,9,First Team,71,7326.634119123484,438.21918756977317,137.16218397037858,19,14,3.71,3.14,29.0,78.0,313.9,3.9,163.1,14,18,19,15,5,276.9,192
2025-04-20,MD-1,Training,10,First Team,67,4709.4207094736375,412.4235078495396,130.09138908885438,11,13,2.55,2.52,27.5,80.2,228.6,6.1,172.4,13,18,15,16,5,408.7,183
2025-04-20,MD-1,Training,11,First Team,92,8799.054613159315,447.48632140276084,0.0,9,6,2.75,2.76,35.9,98.4,779.1,5.2,146.6,18,21,19,29,5,478.40000000000003,258
2025-04-20,MD-1,Training,12,First Team,84,7462.1494937640255,664.6819117807071,164.64851362032803,13,14,2.53,3.58,31.6,95.2,591.7,6.6,169.1,17,23,23,15,6,554.4,222
2025-04-20,MD-1,Training,13,First Team,73,9058.92000353869,684.2458260693575,0.0,16,7,3.6,3.73,29.9,88.7,426.4,3.7,171.1,19,19,19,10,6,270.1,184
2025-04-20,MD-1,Training,14,First Team,64,6716.674276441676,353.04390652685277,125.43798790865739,7,8,3.96,3.29,26.0,75.1,357.2,7.1,168.2,17,14,14,13,6,454.4,169
2025-04-20,MD-1,Training,15,First Team,78,6490.541711929142,526.0649384676793,94.09065497546857,11,7,3.25,2.63,26.4,78.3,544.3,3.2,137.0,21,17,22,13,5,249.60000000000002,198
